"474.0, 684.0, 412.7066666666667, 626.0222222222222, 647.4933333333333, 662.6266666666667, 663.5333333333333, 652.1111111111111, 631.5066666666667, 620.0355555555556, 629.9155555555556, 611.16, 584.6977777777778, 571.0355555555556, 570.3288888888889, 547.3555555555556, 457.4933333333333, 459.73333333333335, 436.75999999999993, 532.2488888888889, 403.4977777777778, 580.4266666666667, 574.5288888888889, 680.9866666666667, 431.06222222222226, 293.0, 284.0, 324.61333333333334, 356.61333333333334, 435.79555555555555, 439.82222222222225, 504.61333333333334, 492.63555555555564, 542.7644444444445, 544.1911111111111, 578.3644444444444, 591.6355555555556, 425.08444444444444, 469.9288888888889, 475.2577777777778, 528.2933333333333, 518.7422222222222, 505.55555555555554, 340.41333333333336, 415.8, 407.91555555555556, 463.6044444444444, 485.9866666666667, 431.86666666666673, 389.28"
"479.0, 687.0, 400.92771084337346, 642.2048192771084, 659.1686746987953, 674.9036144578313, 684.6626506024096, 668.3975903614457, 647.8192771084338, 636.0602409638554, 645.9397590361446, 626.9036144578313, 593.3132530120482, 583.4578313253012, 577.9879518072289, 557.3132530120482, 450.68674698795184, 451.7710843373494, 424.08433734939763, 525.0722891566265, 394.7590361445783, 592.3975903614457, 582.277108433735, 690.3734939759037, 414.6385542168675, 314.0, 298.0, 335.4457831325301, 379.27710843373495, 456.4337349397591, 460.2650602409638, 525.6867469879519, 506.77108433734935, 558.7710843373494, 561.566265060241, 608.0722891566265, 618.6746987951807, 452.3614457831326, 500.38554216867476, 498.9156626506024, 545.566265060241, 552.1927710843374, 537.6144578313254, 353.8313253012048, 433.6626506024096, 423.2048192771085, 493.71084337349396, 513.7108433734941, 448.3614457831325, 403.08433734939763"
"441.0, 650.0, 372.7357357357357, 612.0465465465466, 637.7507507507507, 650.3978978978979, 644.8543543543543, 656.7822822822823, 613.7192192192192, 605.9744744744745, 600.9354354354355, 581.503003003003, 565.9639639639639, 540.6891891891892, 550.033033033033, 520.1186186186186, 427.0735735735736, 414.8408408408408, 394.8618618618618, 496.1306306306306, 361.2432432432432, 554.7027027027027, 557.6531531531532, 663.927927927928, 385.4399399399399, 212.0, 202.99999999999997, 254.86786786786783, 292.66516516516515, 393.1081081081081, 394.7642642642643, 470.457957957958, 462.7132132132131, 535.9354354354355, 524.0075075075075, 567.6111111111111, 576.3078078078079, 376.0780780780781, 424.32582582582586, 429.58258258258263, 479.6021021021022, 465.37387387387395, 451.4384384384384, 264.9189189189189, 353.3048048048048, 331.13213213213214, 421.2072072072072, 445.9174174174175, 373.1171171171171, 316.2567567567568"
"434.99999999999994, 647.0, 377.73559822747416, 603.7031019202363, 619.0324963072378, 632.7252584933531, 644.6336779911373, 633.5288035450517, 611.3249630723781, 600.6336779911373, 610.9143279172821, 593.0797636632201, 555.629246676514, 541.1861152141802, 540.5716395864106, 522.423929098966, 421.5997045790251, 421.189069423929, 395.0059084194978, 494.3884785819793, 355.08271787296894, 549.8005908419498, 546.698670605613, 649.3722304283604, 387.73855243722306, 296.0, 274.0, 329.79615952732644, 356.9896602658789, 443.7075332348597, 444.5022156573117, 504.3545051698671, 491.89660265878877, 552.4401772525849, 550.0679468242246, 585.0841949778434, 599.2791728212703, 427.4977843426883, 477.423929098966, 480.6528803545052, 528.4313146233383, 499.32939438700146, 498.42245199409155, 340.66469719350073, 419.9261447562777, 404.31314623338255, 468.93353028064996, 493.94387001477105, 431.0635155096012, 374.3367799113737"
"433.0, 651.0, 379.0621387283237, 600.6907514450867, 624.5491329479769, 638.9638728323699, 640.1921965317919, 622.9335260115606, 601.929190751445, 590.0693641618498, 599.807803468208, 579.0693641618498, 556.1315028901734, 542.7008670520231, 540.6228323699422, 513.5982658959538, 424.2514450867052, 424.87283236994216, 398.2369942196532, 498.83526011560696, 359.507225433526, 551.2037572254335, 544.1416184971098, 649.4624277456647, 383.96965317919074, 301.0, 290.0, 327.40895953757223, 363.2846820809248, 454.30346820809245, 458.3135838150289, 526.471098265896, 503.6546242774566, 556.8265895953757, 559.635838150289, 602.4132947976877, 617.0404624277456, 437.8583815028901, 484.64739884393066, 487.27890173410407, 533.806358381503, 528.2080924855491, 509.22687861271675, 338.1271676300578, 422.7471098265896, 415.56502890173414, 477.9017341040462, 500.6820809248555, 441.0447976878612, 380.85260115606934"
"409.99999999999994, 621.0, 364.9320531757755, 586.3722304283604, 601.3796159527326, 618.877400295421, 609.231905465288, 599.1181683899556, 584.8966026587888, 572.0709010339734, 584.576070901034, 564.6262924667651, 529.506646971935, 516.9807976366321, 513.1610044313146, 497.02215657311666, 408.3559822747415, 409.0147710487445, 377.8744460856721, 478.1491875923191, 340.4446085672083, 525.2939438700148, 519.3737075332349, 632.506646971935, 367.52289512555393, 269.0, 242.0, 290.6056129985229, 315.4874446085672, 383.2570162481536, 396.2230428360414, 429.76809453471196, 449.75184638109306, 504.47267355982274, 503.2629246676514, 541.576070901034, 556.4830132939438, 381.05022156573114, 429.218611521418, 429.0738552437222, 481.1890694239291, 493.80206794682414, 479.14623338257013, 305.10487444608566, 370.8330871491876, 366.5967503692762, 419.9187592319054, 447.9187592319055, 378.95716395864105, 350.46085672082717"
"425.0, 629.0, 372.4263803680982, 601.9907975460122, 621.2147239263803, 649.1288343558282, 642.6932515337423, 645.3098159509202, 640.6840490797546, 628.8865030674847, 642.920245398773, 628.4171779141104, 560.4754601226994, 553.3251533742331, 552.5122699386503, 539.8588957055215, 460.97852760736197, 458.4877300613496, 393.0092024539877, 514.5460122699386, 373.03680981595096, 562.2699386503067, 558.0398773006135, 657.5, 397.86503067484665, 309.0, 250.99999999999997, 331.0490797546012, 336.79754601226995, 397.2760736196319, 406.2484662576687, 441.89570552147234, 457.0460122699386, 509.76380368098154, 511.08895705521473, 542.6073619631902, 562.963190184049, 410.82515337423314, 446.33742331288346, 452.9938650306748, 494.12883435582813, 508.10122699386505, 499.340490797546, 342.7822085889571, 408.66564417177915, 411.69938650306744, 439.73619631901835, 462.9202453987729, 394.06134969325154, 388.4079754601227"
"413.99999999999994, 629.0, 353.07225433526014, 588.6661849710982, 618.4826589595375, 629.6127167630058, 650.0086705202311, 639.3135838150289, 618.9869942196532, 605.6632947976879, 624.0953757225434, 610.6676300578034, 562.5187861271677, 554.9465317919075, 563.4826589595376, 551.4884393063584, 428.3526011560693, 419.8872832369942, 374.1864161849711, 485.89884393063585, 343.0953757225434, 564.9783236994219, 569.2615606936416, 639.2052023121387, 366.53901734104045, 231.99999999999997, 194.0, 260.71098265895955, 275.78179190751445, 370.1560693641618, 367.86849710982654, 432.50867052023114, 420.94219653179186, 479.9638728323699, 480.7167630057803, 514.3049132947976, 536.2225433526011, 370.75578034682076, 418.55202312138726, 421.528901734104, 473.3106936416185, 458.22832369942194, 446.58815028901734, 276.84393063583815, 359.6271676300578, 338.4089595375723, 410.0505780346821, 434.2846820809249, 356.8815028901734, 316.96387283236993"
"482.0, 686.0, 421.05683563748084, 652.7281105990784, 661.4039938556068, 679.6374807987712, 685.6989247311828, 677.7941628264209, 653.3425499231951, 640.6144393241168, 648.5867895545315, 633.21044546851, 603.8678955453149, 592.0983102918588, 589.7572964669739, 562.9247311827958, 465.0721966205837, 471.87403993855605, 434.8356374807988, 543.3271889400921, 399.84946236559136, 600.0460829493088, 592.2549923195085, 689.9754224270354, 430.49769585253455, 312.0, 286.0, 338.5560675883257, 364.7588325652842, 452.82027649769583, 458.457757296467, 518.5099846390169, 506.46082949308766, 554.4792626728112, 557.0568356374808, 597.121351766513, 606.405529953917, 446.1413210445468, 488.7219662058372, 492.84178187403995, 544.6666666666667, 538.9861751152074, 532.3870967741937, 349.21966205837174, 428.38095238095246, 432.0184331797235, 486.11674347158214, 504.94316436251927, 439.6251920122888, 402.63594470046087"
"417.0, 622.0, 348.51326053042123, 581.8751950078004, 589.7145085803432, 600.8845553822154, 598.5054602184088, 588.4118564742589, 568.2948517940717, 554.8861154446179, 568.6068642745711, 548.4586583463339, 531.7191887675507, 513.1310452418097, 513.5132605304212, 490.95475819032754, 380.93135725429016, 391.92199687987517, 379.21528861154445, 467.65522620904835, 330.04992199687985, 521.6411856474259, 516.7269890795632, 617.616224648986, 360.6973478939158, 269.0, 264.0, 308.1107644305772, 350.7394695787832, 435.98907956318254, 434.7566302652107, 507.7753510140406, 487.5413416536662, 541.7925117004681, 543.0795631825274, 580.8252730109205, 594.436817472699, 419.80343213728554, 471.13728549141973, 473.6879875195008, 519.6786271450859, 508.9219968798752, 487.21372854914205, 320.4820592823713, 390.9656786271451, 390.801872074883, 465.80967238689544, 487.3697347893916, 425.38845553822154, 374.6942277691108"
