"475.0, 670.0, 413.9889042995839, 635.9056865464632, 642.251040221914, 659.618585298197, 677.4729542302358, 661.6657420249653, 635.4188626907073, 618.754507628294, 629.9556171983356, 607.1705963938974, 590.3106796116505, 578.9972260748959, 587.377253814147, 560.0651872399445, 484.35783633841885, 482.0235783633842, 429.9667128987517, 523.877947295423, 400.1123439667129, 483.2052704576976, 667.869625520111, 433.66990291262135, 264.0, 243.0, 317.35506241331484, 322.73092926490983, 409.5977808599168, 408.2746185852982, 467.3633841886269, 460.31067961165047, 511.2898751733703, 508.9805825242719, 536.7753120665742, 558.9278779472954, 392.20943134535366, 442.127600554785, 451.3481276005548, 497.5173370319002, 490.622746185853, 479.1095700416089, 318.370319001387, 387.5991678224688, 361.25658807212204, 485.00138696255203, 393.43273231622743, 342.5950069348128"
"459.0, 666.0, 404.35370611183356, 619.7230169050715, 653.039011703511, 669.8244473342003, 686.1508452535761, 674.7386215864759, 648.5591677503251, 634.5513654096229, 646.0065019505852, 621.4577373211964, 586.25877763329, 575.7607282184655, 579.8179453836151, 559.4941482444733, 479.9583875162549, 470.81404421326397, 418.8335500650195, 522.4915474642393, 389.8270481144343, 475.27568270481146, 679.3875162548765, 423.9921976592978, 263.0, 226.0, 314.7126137841352, 308.99479843953185, 389.7074122236671, 387.26267880364105, 456.84525357607276, 453.6072821846554, 506.06501950585175, 503.84655396618984, 533.7438231469441, 564.2431729518855, 376.6436931079324, 436.02080624187255, 436.962288686606, 494.2067620286086, 493.70091027308194, 484.50195058517556, 322.68010403120934, 386.6527958387516, 371.75422626788037, 489.260078023407, 370.83094928478545, 356.2028608582575"
"473.0, 674.0, 408.94715984147956, 630.7173051519154, 639.8560105680317, 658.2523117569352, 667.6750330250991, 656.4531043593131, 653.7067371202113, 631.9220607661823, 663.6301188903567, 641.7252311756936, 600.1003963011889, 586.6618229854689, 607.0515191545575, 586.2483487450462, 493.00264200792606, 489.4874504623514, 422.37912813738444, 530.3844121532364, 403.78203434610305, 491.112285336856, 670.8745046235139, 429.2298546895641, 275.0, 234.0, 313.50990752972257, 325.5231175693527, 408.28929986789956, 410.34478203434605, 470.09775429326294, 467.96169088507264, 514.1558784676354, 529.3857331571994, 551.9577278731836, 577.445178335535, 393.71994715984147, 451.221928665786, 460.3381770145311, 523.7675033025098, 530.3421400264201, 514.4649933949802, 323.76882430647294, 382.77278731836196, 380.3870541611625, 522.4306472919419, 389.51651254953765, 364.1334214002642"
"458.0, 654.0, 404.7391304347826, 610.7391304347826, 625.7717391304348, 646.4076086956521, 638.5380434782609, 630.304347826087, 616.2663043478261, 597.6521739130435, 616.8913043478261, 591.7173913043478, 571.7771739130435, 558.3804347826087, 559.2663043478261, 530.0434782608695, 465.67391304347825, 460.92934782608694, 418.5923913043478, 508.5054347826087, 393.57065217391306, 463.2880434782609, 653.7445652173913, 420.8097826086956, 268.0, 248.0, 312.9891304347826, 325.0652173913044, 369.5434782608696, 392.4619565217391, 452.4619565217391, 437.695652173913, 489.98369565217394, 492.1521739130435, 509.2934782608696, 534.195652173913, 367.7880434782609, 421.0869565217391, 424.4945652173913, 475.6413043478261, 467.1413043478261, 452.2880434782609, 314.26630434782606, 375.320652173913, 361.7554347826087, 459.58152173913044, 372.07065217391306, 343.9076086956522"
"461.0, 644.0, 398.53093525179855, 603.8935251798562, 622.4877697841727, 645.4388489208633, 653.9496402877697, 640.1079136690647, 613.715107913669, 598.5769784172662, 609.9280575539568, 585.2201438848921, 569.2115107913669, 554.9136690647482, 558.1007194244604, 539.8561151079136, 455.021582733813, 454.0748201438849, 407.6546762589928, 504.0474820143885, 380.8589928057554, 454.43021582733815, 643.5323741007194, 412.0330935251799, 254.0, 235.0, 305.9971223021583, 307.56402877697843, 376.42877697841726, 392.41007194244605, 448.7482014388489, 438.47482014388487, 494.4446043165467, 489.62877697841725, 516.9280575539568, 537.8575539568345, 365.7251798561151, 422.8345323741007, 422.76978417266184, 488.0071942446043, 463.0143884892086, 456.4589928057554, 301.58992805755395, 373.82158273381293, 348.55251798561153, 459.88201438848915, 368.9208633093525, 330.9438848920863"
"460.0, 663.0, 404.56933333333336, 624.948, 656.1773333333333, 671.3813333333334, 684.336, 661.2826666666667, 637.6133333333333, 621.0933333333334, 638.9946666666667, 614.0466666666666, 599.1693333333333, 584.8146666666667, 576.2746666666667, 555.8626666666667, 476.66, 478.74133333333333, 414.86400000000003, 533.8546666666666, 395.7493333333333, 477.6773333333333, 679.6226666666666, 423.95466666666664, 276.0, 241.0, 319.83866666666665, 316.124, 401.8786666666666, 399.536, 463.3573333333333, 442.8053333333333, 505.97333333333336, 507.14933333333335, 535.0, 555.188, 381.6066666666667, 438.988, 437.952, 494.14799999999997, 485.7853333333333, 478.45866666666666, 327.8186666666667, 393.98266666666666, 389.92266666666666, 481.9866666666667, 379.4413333333333, 370.8453333333333"
"477.0, 679.0, 406.1258023106547, 634.3414634146342, 665.4043645699614, 672.4403080872914, 676.9345314505777, 665.6675224646983, 648.6649550706034, 632.2490372272143, 656.2836970474968, 630.9191270860077, 604.2002567394095, 602.2336328626444, 607.7946084724006, 586.8652118100129, 487.7175866495507, 484.8934531450578, 423.28498074454427, 529.9948652118101, 401.795892169448, 486.2682926829268, 677.2503209242619, 435.53530166880614, 256.0, 227.0, 306.1373555840822, 310.4249037227214, 388.5365853658536, 384.08600770218226, 454.1026957637997, 447.51604621309366, 504.2105263157895, 498.62772785622593, 538.8446726572529, 557.5712451861361, 386.2079589216945, 435.186136071887, 440.7394094993582, 497.73299101412067, 485.5019255455712, 473.204107830552, 315.0539152759949, 387.33376123234916, 366.30551989730424, 479.0937098844672, 375.191270860077, 350.6110397946085"
"470.0, 677.0, 403.45844155844156, 618.7688311688312, 654.6987012987013, 663.9558441558441, 664.961038961039, 649.6610389610389, 638.0311688311689, 619.4467532467532, 642.461038961039, 613.1818181818182, 592.7623376623377, 587.5025974025974, 593.3584415584415, 566.8376623376623, 479.9233766233766, 476.9077922077922, 415.6844155844156, 525.9285714285714, 386.3233766233766, 478.4155844155844, 671.3077922077922, 424.45064935064937, 266.0, 239.0, 317.6038961038961, 322.8753246753247, 401.30389610389614, 396.81558441558445, 471.5974025974026, 459.10259740259744, 516.6675324675325, 518.8181818181819, 546.4376623376622, 567.2077922077922, 389.69740259740263, 443.6974025974025, 450.8623376623377, 509.5493506493507, 492.99870129870135, 482.45584415584415, 321.2038961038961, 392.94675324675325, 370.6922077922078, 487.72727272727275, 381.91298701298706, 356.9701298701299"
"471.0, 655.0, 409.30161054172765, 614.7027818448023, 623.1874084919473, 640.9180087847731, 646.8711566617862, 635.909224011713, 616.0937042459736, 601.623718887262, 619.1639824304539, 596.4333821376281, 574.1976573938507, 560.0732064421669, 569.9414348462665, 544.0512445095169, 459.9077598828697, 460.78770131771597, 424.59150805270866, 515.0571010248902, 401.66032210834555, 460.33674963396777, 649.0073206442166, 421.701317715959, 259.0, 244.0, 317.18301610541727, 321.8623718887262, 409.307467057101, 410.57393850658855, 470.2928257686676, 462.2371888726208, 521.8872620790629, 517.3718887262079, 549.5695461200585, 570.1346998535871, 390.5212298682284, 443.4699853587116, 448.08931185944357, 503.08199121522694, 485.5344070278185, 483.0219619326501, 315.1229868228404, 386.9355783308931, 359.84040995607614, 484.14348462664714, 393.3718887262079, 349.52855051244507"
"477.0, 673.0, 412.3976531942634, 629.9308996088657, 637.3963494132986, 655.4146023468057, 665.1016949152543, 659.4589308996088, 640.7157757496741, 626.9452411994785, 645.8174706649282, 622.735332464146, 583.4458930899609, 584.3155149934811, 588.8552803129074, 576.0013037809648, 488.2268578878748, 489.02737940026077, 424.85397653194264, 520.8357235984355, 407.84615384615387, 488.4993481095176, 662.7301173402868, 433.7718383311604, 255.0, 230.0, 308.4276401564537, 307.68970013037807, 404.90352020860496, 403.6440677966102, 469.4106910039113, 461.82007822685785, 530.6936114732725, 518.426336375489, 564.5827900912647, 585.1864406779662, 399.3194263363755, 452.9661016949152, 453.94524119947846, 514.0169491525423, 514.0456323337679, 501.9973924380704, 306.3194263363755, 380.8161668839635, 366.40156453715775, 508.0378096479791, 377.52020860495435, 345.6949152542373"
