"477.0, 688.0, 411.52850539291217, 648.4838212634822, 661.7580893682589, 679.2003081664099, 678.497688751926, 666.0354391371341, 648.7149460708782, 631.4838212634822, 645.2141756548536, 621.2064714946071, 592.4114021571648, 577.6394453004623, 577.1494607087827, 558.7996918335901, 479.0431432973806, 467.40215716486904, 432.49460708782743, 535.5300462249614, 401.44838212634824, 305.0, 270.0, 335.2357473035439, 366.08320493066253, 436.0385208012326, 440.4946070878274, 508.75963020030815, 510.1587057010786, 558.7981510015408, 561.6563944530046, 602.1386748844375, 610.4637904468412, 432.8428351309707, 478.7211093990755, 481.80893682588595, 530.2850539291217, 536.8335901386748, 527.0724191063174, 336.768875192604, 424.2388289676425, 409.39907550077044"
"473.0, 656.0, 412.0185714285714, 604.0171428571429, 616.0128571428571, 632.4785714285714, 633.2728571428572, 628.9328571428571, 610.4785714285714, 589.7757142857142, 609.3885714285714, 586.5571428571428, 565.0671428571428, 550.85, 553.5285714285715, 529.2614285714286, 467.52285714285716, 476.6985714285714, 418.60857142857145, 509.19, 390.89714285714285, 251.0, 246.0, 307.60714285714283, 315.9657142857143, 381.5671428571428, 390.5357142857143, 448.3328571428571, 442.6957142857143, 495.00142857142856, 493.73571428571427, 512.5600000000001, 529.1428571428571, 374.58714285714285, 419.19, 421.47142857142853, 481.26142857142855, 462.28000000000003, 453.39571428571435, 299.84, 369.05, 348.4742857142857"
"440.0, 662.0, 377.5584415584416, 618.2121212121212, 639.4761904761905, 654.1818181818182, 664.1601731601731, 657.987012987013, 647.6450216450216, 627.3203463203463, 653.8398268398269, 623.4372294372295, 569.5887445887446, 566.0, 570.969696969697, 549.3636363636364, 445.4112554112554, 438.53679653679654, 387.43722943722946, 505.21212121212125, 345.94805194805195, 251.0, 230.0, 287.93506493506493, 317.2077922077922, 412.16017316017314, 410.4458874458875, 478.34632034632034, 471.1731601731602, 519.017316017316, 529.6666666666666, 564.004329004329, 591.121212121212, 404.5497835497835, 458.8658008658008, 463.5670995670995, 522.1731601731601, 520.047619047619, 512.2943722943724, 296.6969696969697, 390.27705627705626, 367.20346320346323"
"405.0, 628.0, 343.7882689556509, 588.0128755364807, 616.5822603719599, 630.0300429184549, 646.1330472103004, 638.8769670958512, 629.5622317596567, 611.4907010014306, 641.0600858369098, 610.274678111588, 535.6423462088699, 530.4964234620887, 532.2589413447782, 515.8168812589413, 422.17453505007154, 420.7525035765379, 355.55364806866953, 469.6652360515021, 307.96995708154503, 216.0, 182.0, 249.16309012875536, 268.7281831187411, 370.4663805436338, 368.7424892703863, 435.8197424892704, 431.05007153075826, 479.1516452074392, 489.08869814020034, 522.4477825464951, 553.9098712446353, 368.44349070100145, 418.19456366237483, 421.19027181688125, 478.2131616595136, 489.2260371959943, 488.46351931330474, 257.81545064377684, 351.0815450643777, 337.54077253218884"
"475.0, 667.0, 420.11408450704226, 621.1140845070422, 640.5408450704225, 655.4985915492958, 666.5971830985916, 637.9563380281691, 609.8070422535211, 593.3704225352112, 608.3788732394366, 589.5887323943662, 577.6591549295774, 554.4915492957747, 551.3647887323943, 520.4084507042254, 464.64647887323946, 463.7450704225352, 426.756338028169, 515.7718309859155, 399.9591549295775, 265.0, 258.0, 319.26197183098594, 336.30422535211267, 393.81408450704225, 403.01690140845074, 469.7661971830986, 464.0408450704225, 508.93380281690145, 511.15774647887326, 536.6056338028169, 555.974647887324, 384.7338028169014, 440.00563380281693, 443.36901408450706, 492.9676056338028, 486.0647887323944, 468.7676056338028, 315.77042253521125, 388.0732394366197, 360.61408450704226"
"467.0, 668.0, 418.4980744544288, 626.9409499358151, 632.4659820282413, 650.9525032092426, 662.01540436457, 651.9345314505777, 635.0154043645699, 608.3863928112966, 636.4441591784339, 609.6842105263157, 589.6611039794608, 580.9987163029525, 585.9589216944801, 566.1039794608472, 491.33761232349167, 497.4724005134788, 422.0590500641849, 505.45057766367137, 383.0860077021823, 255.0, 250.0, 308.35943517329906, 311.9525032092426, 388.7535301668806, 395.0064184852375, 445.33504492939664, 434.4839537869062, 480.8613607188703, 489.785622593068, 507.16046213093705, 531.578947368421, 380.5237483953787, 426.6957637997432, 428.8960205391528, 481.801026957638, 465.32991014120665, 462.8536585365853, 306.2053915275995, 368.41848523748394, 348.2259306803594"
"431.0, 655.0, 372.3140376266281, 617.0318379160638, 648.0072358900145, 658.8726483357453, 676.9218523878437, 662.6121562952244, 624.1519536903039, 614.3690303907381, 619.9898697539797, 599.0520984081043, 576.7597684515196, 565.6975397973952, 563.8451519536903, 539.6830680173662, 421.29232995658464, 421.29232995658464, 397.5180897250362, 497.2518089725036, 348.68451519536904, 282.0, 246.0, 312.0492040520984, 342.88567293777135, 428.02604920405213, 425.28219971056444, 496.20549927641105, 487.86396526772796, 548.5817655571636, 541.5079594790159, 605.4500723589002, 613.8031837916064, 427.5050651230101, 482.8219971056441, 485.78002894356007, 538.2141823444284, 531.9681620839364, 531.9681620839364, 321.96526772793055, 408.6917510853835, 384.35021707670046"
"464.0, 661.0, 409.1764705882353, 623.9069767441861, 638.1532147742818, 654.5526675786593, 665.140902872777, 648.2831737346102, 627.9466484268125, 607.1627906976744, 627.608755129959, 601.5896032831738, 580.7482900136799, 566.0123119015047, 573.0246238030096, 549.953488372093, 478.70314637482903, 480.4651162790698, 415.1969904240766, 516.0766073871409, 394.82216142270863, 268.0, 244.0, 311.87414500683997, 314.43091655266755, 399.93980848153217, 399.85636114911085, 459.829001367989, 444.9261285909713, 498.0, 500.25854993160056, 519.920656634747, 548.7989056087551, 375.4815321477428, 425.1381668946649, 433.30916552667577, 488.6306429548564, 487.4651162790698, 483.96853625171, 314.1491108071135, 381.17236662106706, 357.92886456908343"
"412.0, 636.0, 353.92329149232916, 596.3207810320781, 631.5774058577406, 639.9177126917713, 662.376569037657, 646.3765690376569, 627.0223152022315, 616.8702928870293, 636.2384937238494, 622.0418410041841, 561.8772663877266, 555.2175732217573, 559.2412831241284, 541.7670850767084, 433.5760111576011, 413.44490934449095, 376.31659693165966, 488.31380753138075, 350.231520223152, 223.0, 180.0, 246.13389121338912, 268.59832635983264, 364.5146443514644, 359.0264993026499, 423.7112970711297, 411.23430962343093, 477.4672245467225, 475.2050209205021, 511.97768479776846, 532.5188284518829, 365.9093444909345, 412.21338912133893, 416.29986052998606, 465.32775453277543, 450.1408647140865, 431.3305439330544, 254.79218967921895, 350.55369595536956, 328.1478382147838"
"479.0, 669.0, 424.8518005540166, 626.8808864265927, 651.0914127423823, 662.9958448753463, 670.994459833795, 660.7174515235457, 645.9113573407202, 626.6108033240997, 648.2797783933518, 626.7354570637119, 588.9930747922438, 575.5997229916898, 578.5429362880886, 560.4681440443213, 482.44875346260386, 475.59972299168976, 430.9459833795014, 537.1094182825485, 411.58310249307476, 269.0, 244.0, 311.19529085872574, 318.612188365651, 386.6385041551246, 389.62326869806094, 450.4127423822715, 439.4501385041551, 491.7285318559557, 495.606648199446, 511.7631578947368, 535.2119113573408, 380.6204986149585, 427.35872576177286, 429.3808864265928, 485.3019390581717, 476.29224376731304, 471.0360110803324, 306.64542936288086, 381.02216066482, 356.84626038781164"
